52.3365684460	178.8923109592	133.2607394658	
0.8288839656	94.9011567025	116.1597322995	

-93.8173894426	244.0998675923	253.2065403571	
-145.3250739229	160.1087133356	236.1055331908	

-71.4192110130	222.4060917216	292.2923650447	
-122.9268954934	138.4149374649	275.1913578784	

74.7347468756	157.1985350885	172.3465641534	
23.2270623952	73.2073808318	155.2455569871	

52.3365684460	178.8923109592	133.2607394658	
0.8288839656	94.9011567025	116.1597322995	
