-76.1609671340	74.4350441696	79.7714458539	
-14.2751356797	130.0671295043	-32.8128112450	

-12.8894670782	124.1706556029	139.1270373011	
48.9963643762	179.8027409375	26.5427802021	

114.2751356797	-30.0671295043	132.8128112450	
176.1609671340	25.5649558304	20.2285541461	

51.0036356238	-79.8027409375	73.4572197979	
112.8894670782	-24.1706556029	-39.1270373011	

-76.1609671340	74.4350441696	79.7714458539	
-14.2751356797	130.0671295043	-32.8128112450	
